date,actual,predicted,actual_direction,pred_direction,correct_direction
2015-05-01,0.004863451038116627,0.01168383910808137,1,1,1
2015-06-01,-0.038183887321660066,0.004274884542987349,0,1,0
2015-07-01,0.03669124960448809,-0.01371402206212103,1,0,0
2015-08-01,0.017065274753622697,0.005065177515766944,1,1,1
2015-09-01,-0.0563628603595978,0.05261834090375836,0,1,0
2015-10-01,0.012826414564620192,0.0003115014500608337,1,1,1
2015-11-01,-0.06204959179581237,-0.005836004884397582,0,0,1
2016-07-01,-0.030363317464419212,0.027077629940374714,0,1,0
2016-08-01,0.07110379356826038,0.029366803037829035,1,1,1
2016-09-01,0.001737619898540878,0.05226982753189943,1,1,1
2016-10-01,0.056473862458477575,0.023917861440421857,1,1,1
2016-11-01,0.16700296664585243,0.010817490908520805,1,1,1
2016-12-01,0.09304954079575976,0.06484887540604296,1,1,1
2017-09-01,0.10601434683565841,0.07483498127804344,1,1,1
2017-10-01,0.051622107698652824,0.07939508518385388,1,1,1
2017-11-01,-0.07439647953613952,-0.0110707173623919,0,0,1
2017-12-01,-0.090359328022177,-0.0299535788362952,0,0,1
2018-01-01,0.030224738645035783,-0.0526627103990281,1,0,0
2018-02-01,0.07835351481048101,-0.04575834317411778,1,0,0
2018-03-01,0.08389866547778128,-0.016677436502891343,1,0,0
2018-04-01,-0.1286473705871278,0.030959441677538238,0,1,0
2018-05-01,0.11531656769568308,-0.08990567260473659,1,0,0
2018-06-01,-0.14188207444654383,0.06813916616987206,0,1,0
2018-07-01,-0.07533732494164536,-0.13714008527543248,0,0,1
2018-08-01,0.04577827284841917,-0.06680876864275835,1,0,0
2018-10-01,-0.06901952566598349,-0.05106018507574076,0,0,1
2018-11-01,-0.03994174840794554,-0.11030104524148888,0,0,1
2018-12-01,-0.11354393812226476,-0.06576317727944889,0,0,1
2019-01-01,-0.10642821647247157,-0.07426353159320447,0,0,1
2019-02-01,0.01115661338035484,-0.1114320683596003,1,0,0
2019-03-01,-0.09588938886855906,-0.045782180953005826,0,0,1
2019-04-01,-0.0986638876900911,-0.053258586864858765,0,0,1
2019-05-01,-0.01617408488703539,-0.033576874091634325,0,0,1
2019-06-01,-0.0011247796672511081,-0.047234696672209246,0,0,1
2019-07-01,-0.019963694439562852,-0.05637335471895696,0,0,1
2019-08-01,-0.0774739188371912,-0.04034091728144592,0,0,1
2019-09-01,-0.08938258552540526,-0.010598868610387757,0,0,1
2019-10-01,0.047594049578880845,0.03247463251465619,1,1,1
2019-11-01,-0.02956872354862511,-0.02495886867146066,0,0,1
2019-12-01,-0.08449918024566624,-0.023064351895945828,0,0,1
2020-01-01,-0.04589751478975954,-0.01707341272376647,0,0,1
2020-02-01,-0.014742062869549464,0.011825066687159281,0,1,0
2020-03-01,-0.011219849990021393,0.009869309140602444,0,1,0
2020-04-01,-0.039441558204148755,-0.05612260020583536,0,0,1
2020-05-01,0.03358631424447439,0.02450898532653994,1,1,1
2020-07-01,0.09009496276948206,0.0012378220837866577,1,1,1
2020-08-01,0.006582116314820834,-0.01987305319039771,1,0,0
2020-09-01,-0.0062485049689409026,-0.012003484996796685,0,0,1
2020-10-01,0.16538063034504308,0.06221505201897205,1,1,1
2020-11-01,0.19460077140800797,0.06967718864726652,1,1,1
2020-12-01,-0.027097347881428535,0.1546398870454543,0,1,0
2021-01-01,-0.1731737123099077,0.021036671104939068,0,1,0
2021-02-01,-0.007610748813801693,0.027848554176470103,0,1,0
