date,actual,predicted,actual_direction,pred_direction,correct_direction
2015-05-01,0.004863451038116627,-0.018031427496962567,1,0,0
2015-06-01,-0.038183887321660066,0.003499260211102685,0,1,0
2015-07-01,0.03669124960448809,0.010011263820312213,1,1,1
2015-08-01,0.017065274753622697,0.0068948177488568334,1,1,1
2015-09-01,-0.0563628603595978,-0.00710093496868148,0,0,1
2015-10-01,0.012826414564620192,-0.03754246986387475,1,0,0
2015-11-01,-0.06204959179581237,-0.03623685731985266,0,0,1
2016-07-01,-0.030363317464419212,0.07665865817012438,0,1,0
2016-08-01,0.07110379356826038,0.05491911551096987,1,1,1
2016-09-01,0.001737619898540878,0.06695476748238313,1,1,1
2016-10-01,0.056473862458477575,0.048756826824659996,1,1,1
2016-11-01,0.16700296664585243,0.03417228777176075,1,1,1
2016-12-01,0.09304954079575976,0.05052857375588217,1,1,1
2017-09-01,0.10601434683565841,0.04619503879794096,1,1,1
2017-10-01,0.051622107698652824,0.06891906528505126,1,1,1
2017-11-01,-0.07439647953613952,0.0682975012581239,0,1,0
2017-12-01,-0.090359328022177,0.028214608236174794,0,1,0
2018-01-01,0.030224738645035783,-0.036474864555733046,1,0,0
2018-02-01,0.07835351481048101,-0.02039988782563367,1,0,0
2018-03-01,0.08389866547778128,-0.005346722336226276,1,0,0
2018-04-01,-0.1286473705871278,-0.006675409404862751,0,0,1
2018-05-01,0.11531656769568308,-0.06027179991906945,1,0,0
2018-06-01,-0.14188207444654383,-0.012909078828261655,0,0,1
2018-07-01,-0.07533732494164536,-0.046249373064919094,0,0,1
2018-08-01,0.04577827284841917,-0.0663012755314252,1,0,0
2018-10-01,-0.06901952566598349,-0.06645680056195793,0,0,1
2018-11-01,-0.03994174840794554,-0.08095966963655844,0,0,1
2018-12-01,-0.11354393812226476,-0.09131434323869812,0,0,1
2019-01-01,-0.10642821647247157,-0.10297753916523864,0,0,1
2019-02-01,0.01115661338035484,-0.09735729655053574,1,0,0
2019-03-01,-0.09588938886855906,-0.06250767754800866,0,0,1
2019-04-01,-0.0986638876900911,-0.06671227304240637,0,0,1
2019-05-01,-0.01617408488703539,-0.06752263955084689,0,0,1
2019-06-01,-0.0011247796672511081,-0.054168714402569255,0,0,1
2019-07-01,-0.019963694439562852,-0.04311982921056803,0,0,1
2019-08-01,-0.0774739188371912,-0.04197692558866963,0,0,1
2019-09-01,-0.08938258552540526,-0.050267624220993574,0,0,1
2019-10-01,0.047594049578880845,-0.05378613669838844,1,0,0
