date,actual,predicted,actual_direction,pred_direction,correct_direction
2020-03-01,-0.011219849990021393,-0.04351961162143403,0,0,1
2020-04-01,-0.039441558204148755,-0.04028963545829277,0,0,1
2020-05-01,0.03358631424447439,-0.03470475618363273,1,0,0
2020-07-01,0.09009496276948206,0.03357424679063199,1,1,1
2020-08-01,0.006582116314820834,0.10252713590104605,1,1,1
2020-09-01,-0.0062485049689409026,0.08653629930334185,0,1,0
2020-10-01,0.16538063034504308,0.024841424918598237,1,1,1
2020-11-01,0.19460077140800797,0.10022445438346331,1,1,1
2020-12-01,-0.027097347881428535,0.11071071183063494,0,1,0
2021-01-01,-0.1731737123099077,-0.001851794695304021,0,0,1
2021-02-01,-0.007610748813801693,0.02845182520798191,0,1,0
2021-03-01,-0.0038391895167317696,0.14520965120606433,0,1,0
2021-04-01,-0.0026157294557012274,0.12036817775226498,0,1,0
2021-05-01,0.09620212901253183,-0.04286734559551418,1,0,0
2021-06-01,-0.031110344640052884,-0.019689099827506513,0,0,1
2021-07-01,0.09955744204209134,0.1037415598942551,1,1,1
2021-08-01,0.05248589794345712,0.10332314810903873,1,1,1
2021-09-01,0.07825448430493116,0.06176140529746139,1,1,1
2021-10-01,0.2021806961511354,0.09968922831402284,1,1,1
2021-11-01,0.06778391571217558,0.14488285563848974,1,1,1
2021-12-01,-0.001290970558696751,0.13203303231743738,0,1,0
2022-01-01,-0.012773726859160572,-0.01706079564624798,0,0,1
2022-03-01,0.06444116437363313,-0.005401275818695659,1,0,0
2022-04-01,0.07439630608163625,0.0004831946993681434,1,1,1
2022-05-01,0.032952301138518096,0.0642015377754962,1,1,1
2022-06-01,-0.026322283338105237,0.12473950172948423,0,1,0
2022-07-01,-0.05322061921987457,0.03138430385376816,0,1,0
2022-08-01,-0.058794016141210964,-0.06919939680353873,0,0,1
2022-09-01,-0.0058013215640866245,-0.05926264687533198,0,0,1
2022-10-01,0.2583988887896025,-0.06694695004655041,1,0,0
2022-11-01,0.019477690804329924,0.09645666126811488,1,1,1
2022-12-01,-0.14518981966547537,0.10057931097449513,0,1,0
2023-01-01,0.1730832600592927,-0.10075352207164967,1,0,0
2023-02-01,0.06330117266460111,0.021135958227037604,1,1,1
2023-03-01,0.03761427040747765,0.15863322933543272,1,1,1
2023-04-01,-0.06273285678775187,0.1298621287699389,0,1,0
2023-05-01,-0.14420244456398204,-0.029178586114272154,0,0,1
2023-06-01,-0.0642426084976448,-0.08829112879240086,0,0,1
2023-07-01,-0.09879581240345793,-0.0803149209769609,0,0,1
2023-08-01,-0.10673689094200821,-0.08054559749478156,0,0,1
2023-09-01,-0.10376722717737616,-0.09534212263896898,0,0,1
2023-10-01,-0.11897555798212824,-0.10354899671689381,0,0,1
2023-12-01,0.05713083873224731,-0.09703724045838008,1,0,0
2024-01-01,-0.012729300483650634,-0.08301111038500203,0,0,1
2024-02-01,-0.07147718836166536,-0.015073995348775899,0,0,1
2024-03-01,0.007546787343390547,-0.05012035202329079,1,0,0
2024-04-01,0.025512190334984537,-0.004854073895170935,1,0,0
2024-05-01,-0.037286724457313715,-0.03816943434881483,0,0,1
2024-06-01,-0.02475569945390325,-0.09340441143277171,0,0,1
2024-07-01,-0.03393808591888599,-0.006759252110285295,0,0,1
2024-08-01,0.033642153083933195,-0.010156606336360384,1,0,0
2024-09-01,0.04819075691885017,-0.005290077511883321,1,0,0
2024-10-01,-0.02526438526158675,0.07428582140078312,0,1,0
2024-11-01,-0.023833808401943265,0.04066707252348687,0,1,0
2024-12-01,0.06306636497020501,0.038786112174203365,1,1,1
2025-01-01,-0.005163367832952549,0.017666973078762308,0,1,0
2025-02-01,0.019434562151746385,0.01614495035131465,1,1,1
2025-03-01,0.03563133482955318,0.016350551088841633,1,1,1
2025-04-01,0.09462866096903622,0.01748471483829525,1,1,1
2025-05-01,0.10135127808305351,0.024743331448683507,1,1,1
2025-06-01,-0.016618882148760852,0.028573728780402007,0,1,0
2025-08-01,-0.002750365174645348,0.039987632813889167,0,1,0
2025-09-01,0.053253257816776194,0.07484947752421044,1,1,1
2025-10-01,0.09336907579019116,0.02345637864935981,1,1,1
