date,actual,predicted,actual_direction,pred_direction,correct_direction
2015-05-01,0.004863451038116627,0.022670571884768335,1,1,1
2015-06-01,-0.038183887321660066,0.021051742716890916,0,1,0
2015-07-01,0.03669124960448809,0.016115440213678334,1,1,1
2015-08-01,0.017065274753622697,0.01769819478220216,1,1,1
2015-09-01,-0.0563628603595978,0.01769819478220216,0,1,0
2015-10-01,0.012826414564620192,0.012408119414930734,1,1,1
2015-11-01,-0.06204959179581237,-0.061600455682045224,0,0,1
2016-07-01,-0.030363317464419212,0.008598999321029695,0,1,0
2016-08-01,0.07110379356826038,0.0037287097228485815,1,1,1
2016-09-01,0.001737619898540878,0.01121483015011656,1,1,1
2016-10-01,0.056473862458477575,0.022987296526770874,1,1,1
2016-11-01,0.16700296664585243,0.04253682918593733,1,1,1
2016-12-01,0.09304954079575976,0.07008406549286081,1,1,1
2017-09-01,0.10601434683565841,-0.0034674867300548756,1,0,0
2017-10-01,0.051622107698652824,0.014756053333076767,1,1,1
2017-11-01,-0.07439647953613952,0.018442658769634374,0,1,0
2017-12-01,-0.090359328022177,0.06662772414971024,0,1,0
2018-01-01,0.030224738645035783,-0.048272322319506185,1,0,0
2018-02-01,0.07835351481048101,-0.006812579799729407,1,0,0
2018-03-01,0.08389866547778128,0.010684736966888318,1,1,1
2018-04-01,-0.1286473705871278,0.018819617912543093,0,1,0
2018-05-01,0.11531656769568308,-0.05178450441603616,1,0,0
2018-06-01,-0.14188207444654383,0.04348683172136083,0,1,0
2018-07-01,-0.07533732494164536,0.012057792554437934,0,1,0
2018-08-01,0.04577827284841917,-0.05607014530170568,1,0,0
2018-10-01,-0.06901952566598349,-0.021713606440983257,0,0,1
2018-11-01,-0.03994174840794554,-0.07382160455857625,0,0,1
2018-12-01,-0.11354393812226476,-0.02033366142576162,0,0,1
2019-01-01,-0.10642821647247157,-0.08794492231687659,0,0,1
2019-02-01,0.01115661338035484,-0.09102547134280908,1,0,0
2019-03-01,-0.09588938886855906,-0.06865170137946758,0,0,1
2019-04-01,-0.0986638876900911,-0.07886070044313236,0,0,1
2019-05-01,-0.01617408488703539,-0.08106105458168332,0,0,1
